Job Code,Job Code Desc,Standard Labour Hrs,Billing Hrs,Type,Parent Product Line,Status,Aggregate,Job Code Type
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Marina,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.21,0.2,Labour,Nano,Active,,
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Palio,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Palio Stile,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Petra,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,0.2,Labour,Safari,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,,Labour,ScPass-Winger,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Siena,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,0.2,Labour,Sierra,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,0.2,Labour,Spacio,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,0.2,Labour,Sumo,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,0.2,Labour,Sumo Grande,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Uno,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
203010,RENEW TEMPERATURE SENSOR,0.3,0.3,Labour,Week End,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,,Labour,Winger_Platinum,Active,Engine,Minor
203010,RENEW TEMPERATURE SENSOR,0.2,0.2,Labour,Xenon XT,Active,Engine,
203110,THROTTLE BODY REMOVE / REFIT,0.5,,Labour,ScPass-Winger,Active,Engine and Accessories,Minor Repair
203110,THROTTLE BODY REMOVE / REFIT,0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
203110,THROTTLE BODY REMOVE / REFIT,0.5,,Labour,Winger_Platinum,Active,Engine and Accessories,0
204000,RADIATOR REMOVE AND INSTALL,1.1,1.1,Labour,Adventure,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.7,1.7,Labour,Aria,Active,0,0
204000,RADIATOR REMOVE AND INSTALL,1.3,1.3,Labour,Estate,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.1,Labour,Fiat500,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.3,Labour,Grande Punto,Active,,
204000,RADIATOR REMOVE AND INSTALL,1.1,1.5,Labour,Indica,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.7,1.8,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
204000,RADIATOR REMOVE AND INSTALL,1.1,1.5,Labour,Indigo,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.5,Labour,Indigo Manza,Active,,
204000,RADIATOR REMOVE AND INSTALL,1.3,1.3,Labour,Linea,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.5,Labour,Marina,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,0.75,0.8,Labour,Nano,Active,,
204000,RADIATOR REMOVE AND INSTALL,1.1,1.5,Labour,Palio,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.5,Labour,Palio Stile,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.1,Labour,Petra,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.7,Labour,Safari,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,,Labour,ScPass-Winger,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.1,Labour,Siena,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.3,Labour,Sierra,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.5,Labour,Spacio,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.5,Labour,Sumo,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.7,Labour,Sumo Grande,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.1,Labour,Uno,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.1,1.1,Labour,Week End,Active,Engine,Minor
204000,RADIATOR REMOVE AND INSTALL,1.3,1.3,Labour,Xenon XT,Active,Engine,
204010,R/R FAN MOTOR ASSY AND SHROUD,1.1,1.1,Labour,Adventure,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Fiat500,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,0.45,0.45,Labour,Grande Punto,Active,,
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Indica,Active,Engine,Minor
204010,R & R FAN MOTOR ASSY AND SHROUD,0.5,0.5,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Indigo,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Indigo Manza,Active,,
204010,R/R FAN MOTOR ASSY AND SHROUD,0.45,0.45,Labour,Linea,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,1.1,1.1,Labour,Marina,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,0.9,0.9,Labour,Nano,Active,,
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.5,Labour,Palio,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.5,Labour,Palio Stile,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Petra,Active,Engine,Minor
204010,REPAIR RADIATOR,0,,Labour,ScPass-Winger,Active,0,0
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Siena,Active,Engine,Minor
204010,REPAIR RADIATOR,0,0,Labour,Sumo Grande,Active,,
204010,R/R FAN MOTOR ASSY AND SHROUD,0.3,0.3,Labour,Uno,Active,Engine,Minor
204010,R/R FAN MOTOR ASSY AND SHROUD,1.1,1.1,Labour,Week End,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Adventure,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Fiat500,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.35,0.35,Labour,Grande Punto,Active,,
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Indica,Active,Engine,Minor
204030,R & R COOLANT TANK / EXPANSION TANK,0.4,0.4,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Indigo,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Indigo Manza,Active,,
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Linea,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Marina,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Nano,Active,,
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.5,Labour,Palio,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Palio Stile,Active,Engine,Minor
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Petra,Active,Engine,Minor
204030,REMOVE AND INSTALL EXPANSION TANK,0.3,,Labour,ScPass-Winger,Active,0,0
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Siena,Active,Engine,Minor
204030,REMOVE AND INSTALL EXPANSION TANK,0.3,0.3,Labour,Sumo Grande,Active,,
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Uno,Active,Engine,Minor
204030,REMOVE AND INSTALL AUX.  TANK,0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,Week End,Active,Engine,Minor
204030,REMOVE AND INSTALL AUX.  TANK,0.5,,Labour,Winger_Platinum,Active,Engine and Accessories,0
204030,R/R COOLANT WATER TANK /EXPANSION TANK,0.4,0.4,Labour,XENON,Active,Engine,Minor
205000,FAN- REMOVE AND INSTALL,1.2,1.2,Labour,Aria,Active,0,0
205000,"FAN, REMOVE AND INSTALL",1.2,1.2,Labour,Estate,Active,,
205000,FAN- REMOVE AND INSTALL,1.2,1.2,Labour,Safari,Active,Engine,Minor
205000,FAN- REMOVE AND INSTALL,1.2,,Labour,ScPass-Winger,Active,Engine,Minor
205000,"FAN, REMOVE AND INSTALL",1.2,1.2,Labour,Sierra,Active,,
205000,FAN- REMOVE AND INSTALL,1.2,1.2,Labour,Spacio,Active,Engine,Minor
205000,FAN- REMOVE AND INSTALL,1.2,1.2,Labour,Sumo,Active,Engine,Minor
205000,FAN- REMOVE AND INSTALL,1.2,1.2,Labour,Sumo Grande,Active,Engine,Minor
205000,"FAN, REMOVE & INSTALL ON VEHICLE",2,2,Labour,Venture,Active,Engine and Accessories,Minor Repair
205000,FAN- REMOVE AND INSTALL,1.2,1.2,Labour,Xenon XT,Active,Engine,
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.4,0.4,Labour,Aria,Active,0,0
205010,"FAN, REMOVE AND INSTALL (RADIATOR REMOVED)",0.3,0.3,Labour,Estate,Active,,
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.3,0.4,Labour,Safari,Active,Engine,Minor
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.3,,Labour,ScPass-Winger,Active,Engine,Minor
205010,"FAN, REMOVE AND INSTALL (RADIATOR REMOVED)",0.3,0.3,Labour,Sierra,Active,,
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.3,0.3,Labour,Spacio,Active,Engine,Minor
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.3,0.3,Labour,Sumo,Active,Engine,Minor
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.3,0.4,Labour,Sumo Grande,Active,Engine,Minor
205010,FAN- REMOVE AND INSTALL (RADIATOR REMOVED),0.3,0.3,Labour,Xenon XT,Active,Engine,
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Estate,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Safari,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,,Labour,ScPass-Winger,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Sierra,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Spacio,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Sumo,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Sumo Grande,Active,Engine,Minor
205020,REMOVE AND INSTALL FAN PULLEY,1,1,Labour,Xenon XT,Active,Engine,
205020,REMOVE AND INSTALL FAN PULLEY,1,,Labour,,Active,Engine,0
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Estate,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Safari,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,,Labour,ScPass-Winger,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Sierra,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Spacio,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Sumo,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Sumo Grande,Active,Engine,Minor
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,0.4,Labour,Xenon XT,Active,Engine,
205030,REMOVE AND INSTALL FAN PULLEY (RADIATOR REMOVED),0.4,,Labour,,Active,Engine,0
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.3,Labour,Estate,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.4,Labour,Safari,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,,Labour,ScPass-Winger,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.3,Labour,Sierra,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.3,Labour,Spacio,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.3,Labour,Sumo,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.4,Labour,Sumo Grande,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN ON VEHICLE,2,2,Labour,Venture,Active,Engine and Accessories,Minor Repair
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,,Labour,Winger_Platinum,Active,Engine,Minor
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.3,1.3,Labour,Xenon XT,Active,Engine,
205040,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1.4,,Labour,,Active,Engine,0
205050,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1,,Labour,ScPass-Winger,Active,0,0
205050,REMOVE AND INSTALL BEARING SUPPORT OF FAN,1,1,Labour,Sumo Grande,Active,,
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Aria,Active,0,0
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Estate,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Safari,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,,Labour,ScPass-Winger,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Sierra,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Spacio,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Sumo,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Sumo Grande,Active,Engine,Minor
205060,FAN SHROUD RENEW ON VEHICLE,2,2,Labour,Venture,Active,Engine and Accessories,Minor Repair
205060,FAN SHROUD RENEW,0.3,,Labour,Winger_Platinum,Active,Engine,Minor
205060,FAN SHROUD RENEW,0.3,0.3,Labour,Xenon XT,Active,Engine,
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Aria,Active,0,0
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Estate,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Safari,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,,Labour,ScPass-Winger,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Sierra,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Spacio,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Sumo,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Sumo Grande,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1.5,1.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
206000,COOLANT HOSES RENEW (ALL),1,,Labour,Winger_Platinum,Active,Engine,Minor
206000,COOLANT HOSES RENEW (ALL),1,1,Labour,Xenon XT,Active,Engine,
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Adventure,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Aria,Active,0,0
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Estate,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Fiat500,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.45,0.45,Labour,Grande Punto,Active,,
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Indica,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.4,0.4,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Indigo,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Indigo Manza,Active,,
206010,COOLANT HOSES & SLEEVE RENEW (TOP)_,0.45,0.45,Labour,Linea,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Marina,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP),0.25,0.25,Labour,Nano,Active,,
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Palio,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Palio Stile,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Petra,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Safari,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,,Labour,ScPass-Winger,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Siena,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Sierra,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Spacio,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Sumo,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Sumo Grande,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Uno,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP),0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
206010,COOLANT HOSES RENEW (TOP)_,0.3,0.3,Labour,Week End,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,,Labour,Winger_Platinum,Active,Engine,Minor
206010,COOLANT HOSES RENEW (TOP)_,0.2,0.2,Labour,Xenon XT,Active,Engine,
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Adventure,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Aria,Active,0,0
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Estate,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Fiat500,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.35,0.35,Labour,Grande Punto,Active,,
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.4,Labour,Indica,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.4,Labour,Indigo,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.4,Labour,Indigo Manza,Active,,
206020,COOLANT HOSES & SLEEVE RENEW (BOTTOM),0.5,0.5,Labour,Linea,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.4,Labour,Marina,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.25,0.3,Labour,Nano,Active,,
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Palio,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Palio Stile,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Petra,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Safari,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,,Labour,ScPass-Winger,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Siena,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Sierra,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Sumo,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Sumo Grande,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Uno,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
206020,COOLANT HOSES RENEW (BOTTOM),0.5,0.5,Labour,Week End,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,,Labour,Winger_Platinum,Active,Engine,Minor
206020,COOLANT HOSES RENEW (BOTTOM),0.4,0.4,Labour,Xenon XT,Active,Engine,
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Adventure,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,0.3,Labour,Aria,Active,0,0
206030,COOLANT HOSES RENEW (AT THERMOSTAT),0.3,0.3,Labour,Estate,Active,,
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Fiat500,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Indica,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Indigo,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Indigo Manza,Active,,
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Linea,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Marina,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Palio,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Palio Stile,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Petra,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,0.3,Labour,Safari,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,,Labour,ScPass-Winger,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Siena,Active,Engine,Minor
206030,COOLANT HOSES RENEW (AT THERMOSTAT),0.3,0.3,Labour,Sierra,Active,,
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,0.3,Labour,Spacio,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,0.3,Labour,Sumo,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,0.3,Labour,Sumo Grande,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Uno,Active,Engine,Minor
206030,COOLANT HOSES RENEW (AT THERMOSTAT),0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.4,0.4,Labour,Week End,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,,Labour,Winger_Platinum,Active,Engine,Minor
206030,R/R COOLANT BY PASS HOSE AND GASKET,0.3,0.3,Labour,Xenon XT,Active,Engine,
206040,COOLANT METAL PIPE- RENEW,0.3,0.3,Labour,Aria,Active,0,0
206040,"COOLANT METAL PIPE, RENEW",0.3,0.3,Labour,Estate,Active,,
206040,COOLANT METAL PIPE- RENEW,2.5,2.5,Labour,Grande Punto,Active,,
206040,COOLANT METAL PIPE- RENEW,0.3,0.3,Labour,Safari,Active,Engine,Minor
206040,COOLANT METAL PIPE- RENEW,0.3,,Labour,ScPass-Winger,Active,Engine,Minor
206040,"COOLANT METAL PIPE, RENEW",0.3,0.3,Labour,Sierra,Active,,
206040,COOLANT METAL PIPE- RENEW,0.3,0.3,Labour,Spacio,Active,Engine,Minor
206040,COOLANT METAL PIPE- RENEW,0.3,0.3,Labour,Sumo,Active,Engine,Minor
206040,COOLANT METAL PIPE- RENEW,0.3,0.3,Labour,Sumo Grande,Active,Engine,Minor
206040,"COOLANT METAL PIPE, RENEW",0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
206040,COOLANT METAL PIPE- RENEW,0.3,0.3,Labour,Xenon XT,Active,Engine,
206050,HEATER HOSE REMOVE REFIT,0.6,0.6,Labour,Grande Punto,Active,Engine,Minor Repair
206050,HEATER HOSE REMOVE REFIT,0.6,0.6,Labour,Linea,Active,Engine,Minor Repair
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,1.3,Labour,Aria,Active,0,0
221000,"ENGINE MOUNTINGS, RENEW",1.3,1.3,Labour,Estate,Active,,
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,1.3,Labour,Safari,Active,Engine,Minor
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,,Labour,ScPass-Winger,Active,Engine,Minor
221000,"ENGINE MOUNTINGS, RENEW",1.3,1.3,Labour,Sierra,Active,,
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,1.3,Labour,Spacio,Active,Engine,Minor
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,1.3,Labour,Sumo,Active,Engine,Minor
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,1.3,Labour,Sumo Grande,Active,Engine,Minor
221000,"ENGINE MOUNTINGS, RENEW",1.5,1.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
221000,ENGINE RUBBER MOUNT - RENEW (EACH SIDE) MUV ONLY,1.3,1.3,Labour,Xenon XT,Active,Engine,
221010,"ENGINE MOUNTINGS, RENEW (ENGINE REMOVED)",0.4,,Labour,ScPass-Winger,Active,0,0
221010,"ENGINE MOUNTINGS, RENEW (ENGINE REMOVED)",0.4,0.4,Labour,Sumo Grande,Active,,
221010,ENGINE MOUNTINGS. RENEW (ENG/ REMOVED),0.5,0.5,Labour,Venture,Active,Engine and Accessories,Minor Repair
221010,ENGINE MOUNTINGS. RENEW (ENG/ REMOVED),0.5,,Labour,Winger_Platinum,Active,Engine and Accessories,0
221020,ENGINE SUPPORT- RENEW A-MOUNT ( FOR CARS),0.7,1,Labour,Adventure,Active,Engine,Minor
221020,ENGINE SUPPORT- RENEW A-MOUNT ( FOR CARS),0.7,0.7,Labour,Fiat500,Active,Engine,Minor
221020,ENGINE SUPPORT- RENEW A-MOUNT ( FOR CARS),0.45,0.45,Labour,Grande Punto,Active,,
221020,ENGINE SUPPORT- RENEW A-MOUNT ( FOR CARS),0.7,0.6,Labour,Indica,Active,Engine,Minor
221020,ENGINE SUPPORT- RENEW (A-MOUNT),0.7,0.7,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
